"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","91","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoNameCannotBeCreated","projectWithNoNameCannotBeCreated",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","110","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameIdCannotBeCreated","projectWithSameIdCannotBeCreated",""
"passed","Wed Feb 21 07:42:29 GMT 2024","Wed Feb 21 07:42:29 GMT 2024","211","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepNameContainsAllAsciiSymbols","buildConfigurationStepNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","80","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 07:42:30 GMT 2024","Wed Feb 21 07:42:30 GMT 2024","141","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:33 GMT 2024","107","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameNameCannotBeCreated","projectWithSameNameCannotBeCreated",""
"passed","Wed Feb 21 07:42:28 GMT 2024","Wed Feb 21 07:42:28 GMT 2024","318","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Wed Feb 21 07:42:31 GMT 2024","Wed Feb 21 07:42:31 GMT 2024","194","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithNullIdCannotBeCreated","buildWithNullIdCannotBeCreated",""
"passed","Wed Feb 21 07:42:34 GMT 2024","Wed Feb 21 07:42:34 GMT 2024","117","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCannotCreateBuildConfiguration","projectDeveloperUserCannotCreateBuildConfiguration",""
"passed","Wed Feb 21 07:42:29 GMT 2024","Wed Feb 21 07:42:30 GMT 2024","185","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepTypeContainsAllAsciiSymbols","buildConfigurationStepTypeContainsAllAsciiSymbols",""
"passed","Wed Feb 21 07:42:33 GMT 2024","Wed Feb 21 07:42:33 GMT 2024","125","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Wed Feb 21 07:42:29 GMT 2024","Wed Feb 21 07:42:29 GMT 2024","280","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"failed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","84","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithMaxLongId255CanBeCreated","projectWithMaxLongId255CanBeCreated",""
"passed","Wed Feb 21 07:42:28 GMT 2024","Wed Feb 21 07:42:28 GMT 2024","182","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameCannotBeEmpty","buildConfigurationNameCannotBeEmpty",""
"passed","Wed Feb 21 07:42:26 GMT 2024","Wed Feb 21 07:42:26 GMT 2024","163","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Wed Feb 21 07:42:26 GMT 2024","Wed Feb 21 07:42:28 GMT 2024","1561","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdContainsAllLatinSymbolsAndDigits","buildConfigurationIdContainsAllLatinSymbolsAndDigits",""
"passed","Wed Feb 21 07:42:30 GMT 2024","Wed Feb 21 07:42:31 GMT 2024","640","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildCanBeAddedIntoQueue","buildCanBeAddedIntoQueue",""
"passed","Wed Feb 21 07:42:33 GMT 2024","Wed Feb 21 07:42:33 GMT 2024","182","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Wed Feb 21 07:40:42 GMT 2024","Wed Feb 21 07:40:45 GMT 2024","3211","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","84","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoIdCanBeCreated","projectWithNoIdCanBeCreated",""
"failed","Wed Feb 21 07:42:30 GMT 2024","Wed Feb 21 07:42:30 GMT 2024","198","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId255lengthCreated","buildConfigurationWithId255lengthCreated",""
"passed","Wed Feb 21 07:42:26 GMT 2024","Wed Feb 21 07:42:26 GMT 2024","206","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Wed Feb 21 07:42:31 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotBeEmptyString","projectIdCannotBeEmptyString",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","63","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Wed Feb 21 07:42:26 GMT 2024","Wed Feb 21 07:42:26 GMT 2024","170","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithDigits","buildConfigurationIdCannotStartsWithDigits",""
"passed","Wed Feb 21 07:42:31 GMT 2024","Wed Feb 21 07:42:31 GMT 2024","223","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithUnknownIdCannotBeAddedIntoQueue","buildWithUnknownIdCannotBeAddedIntoQueue",""
"passed","Wed Feb 21 07:42:31 GMT 2024","Wed Feb 21 07:42:31 GMT 2024","242","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildEmptyStringIdCannotBeCreated","buildEmptyStringIdCannotBeCreated",""
"passed","Wed Feb 21 07:42:34 GMT 2024","Wed Feb 21 07:42:34 GMT 2024","88","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCannotCreateBuildConfiguration","projectViwerUserCannotCreateBuildConfiguration",""
"passed","Wed Feb 21 07:42:28 GMT 2024","Wed Feb 21 07:42:29 GMT 2024","158","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameContainsAllAsciiCharacters","buildConfigurationNameContainsAllAsciiCharacters",""
"passed","Wed Feb 21 07:42:33 GMT 2024","Wed Feb 21 07:42:34 GMT 2024","201","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","80","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Wed Feb 21 07:42:26 GMT 2024","Wed Feb 21 07:42:26 GMT 2024","190","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotBeEmpty","buildConfigurationIdCannotBeEmpty",""
"passed","Wed Feb 21 07:42:34 GMT 2024","Wed Feb 21 07:42:34 GMT 2024","198","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Wed Feb 21 07:42:30 GMT 2024","Wed Feb 21 07:42:30 GMT 2024","212","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId256lengthCannotBeCreated","buildConfigurationWithId256lengthCannotBeCreated",""
"passed","Wed Feb 21 07:42:23 GMT 2024","Wed Feb 21 07:42:26 GMT 2024","2387","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedForUnknownProjectId","buildConfigurationCannotBeCreatedForUnknownProjectId",""
"passed","Wed Feb 21 07:42:32 GMT 2024","Wed Feb 21 07:42:32 GMT 2024","61","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdContainsAllLatinSymbolsAndDigits","projectIdContainsAllLatinSymbolsAndDigits",""
