"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","154","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameIdCannotBeCreated","projectWithSameIdCannotBeCreated",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:02 GMT 2024","274","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanRunBuild","agentManagerUserCanRunBuild",""
"passed","Thu Feb 22 15:43:57 GMT 2024","Thu Feb 22 15:43:57 GMT 2024","211","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameContainsAllAsciiCharacters","buildConfigurationNameContainsAllAsciiCharacters",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:02 GMT 2024","118","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToProject",""
"passed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","175","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameNameCannotBeCreated","projectWithSameNameCannotBeCreated",""
"passed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","87","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Thu Feb 22 15:43:59 GMT 2024","Thu Feb 22 15:43:59 GMT 2024","310","Teamcity Suite","API Tests","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildEmptyStringIdCannotBeCreated","buildEmptyStringIdCannotBeCreated",""
"passed","Thu Feb 22 15:42:17 GMT 2024","Thu Feb 22 15:43:12 GMT 2024","55628","Teamcity Suite","UI Tests","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Thu Feb 22 15:43:58 GMT 2024","Thu Feb 22 15:43:59 GMT 2024","221","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId256lengthCannotBeCreated","buildConfigurationWithId256lengthCannotBeCreated",""
"passed","Thu Feb 22 15:43:53 GMT 2024","Thu Feb 22 15:43:53 GMT 2024","409","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotBeEmpty","buildConfigurationIdCannotBeEmpty",""
"passed","Thu Feb 22 15:43:58 GMT 2024","Thu Feb 22 15:43:58 GMT 2024","221","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepTypeContainsAllAsciiSymbols","buildConfigurationStepTypeContainsAllAsciiSymbols",""
"passed","Thu Feb 22 15:44:00 GMT 2024","Thu Feb 22 15:44:00 GMT 2024","95","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","83","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoIdCanBeCreated","projectWithNoIdCanBeCreated",""
"passed","Thu Feb 22 15:44:00 GMT 2024","Thu Feb 22 15:44:00 GMT 2024","99","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotStartsWithUnderscore","projectIdCannotStartsWithUnderscore",""
"passed","Thu Feb 22 15:43:52 GMT 2024","Thu Feb 22 15:43:53 GMT 2024","412","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Thu Feb 22 15:43:59 GMT 2024","Thu Feb 22 15:43:59 GMT 2024","190","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Thu Feb 22 15:43:57 GMT 2024","Thu Feb 22 15:43:57 GMT 2024","285","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameCannotBeEmpty","buildConfigurationNameCannotBeEmpty",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:02 GMT 2024","195","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserCanCreateBuildConfigToAnotherUserProjects","projectAdminUserCanCreateBuildConfigToAnotherUserProjects",""
"passed","Thu Feb 22 15:44:03 GMT 2024","Thu Feb 22 15:44:03 GMT 2024","182","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserCannotCreateProject","unauthorizedUserCannotCreateProject",""
"passed","Thu Feb 22 15:43:54 GMT 2024","Thu Feb 22 15:43:56 GMT 2024","2023","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdContainsAllLatinSymbolsAndDigits","buildConfigurationIdContainsAllLatinSymbolsAndDigits",""
"passed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","82","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoNameCannotBeCreated","projectWithNoNameCannotBeCreated",""
"passed","Thu Feb 22 15:44:00 GMT 2024","Thu Feb 22 15:44:00 GMT 2024","126","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotStartsWithDigits","projectIdCannotStartsWithDigits",""
"passed","Thu Feb 22 15:44:00 GMT 2024","Thu Feb 22 15:44:00 GMT 2024","79","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdContainsAllLatinSymbolsAndDigits","projectIdContainsAllLatinSymbolsAndDigits",""
"passed","Thu Feb 22 15:43:48 GMT 2024","Thu Feb 22 15:43:52 GMT 2024","4360","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedForUnknownProjectId","buildConfigurationCannotBeCreatedForUnknownProjectId",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:02 GMT 2024","213","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Thu Feb 22 15:43:56 GMT 2024","Thu Feb 22 15:43:57 GMT 2024","734","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Thu Feb 22 15:43:20 GMT 2024","Thu Feb 22 15:43:34 GMT 2024","14630","Teamcity Suite","UI Tests","com.example.teamcity.ui.RunBuildTest","com.example.teamcity.ui.RunBuildTest","authorizedUserShouldBeAbleToRunBuild","authorizedUserShouldBeAbleToRunBuild",""
"passed","Thu Feb 22 15:44:00 GMT 2024","Thu Feb 22 15:44:00 GMT 2024","203","Teamcity Suite","API Tests","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithUnknownIdCannotBeAddedIntoQueue","buildWithUnknownIdCannotBeAddedIntoQueue",""
"passed","Thu Feb 22 15:43:59 GMT 2024","Thu Feb 22 15:43:59 GMT 2024","323","Teamcity Suite","API Tests","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildCanBeAddedIntoQueue","buildCanBeAddedIntoQueue",""
"passed","Thu Feb 22 15:43:54 GMT 2024","Thu Feb 22 15:43:54 GMT 2024","321","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Thu Feb 22 15:43:58 GMT 2024","Thu Feb 22 15:43:58 GMT 2024","209","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepNameContainsAllAsciiSymbols","buildConfigurationStepNameContainsAllAsciiSymbols",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:02 GMT 2024","139","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Thu Feb 22 15:43:57 GMT 2024","Thu Feb 22 15:43:57 GMT 2024","287","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"passed","Thu Feb 22 15:44:03 GMT 2024","Thu Feb 22 15:44:03 GMT 2024","103","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminUserCanCreateProject","systemAdminUserCanCreateProject",""
"failed","Thu Feb 22 15:44:01 GMT 2024","Thu Feb 22 15:44:01 GMT 2024","111","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithMaxLongId255CanBeCreated","projectWithMaxLongId255CanBeCreated",""
"passed","Thu Feb 22 15:44:02 GMT 2024","Thu Feb 22 15:44:03 GMT 2024","148","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCannotCreateBuildConfiguration","projectDeveloperUserCannotCreateBuildConfiguration",""
