"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 09:18:01 GMT 2024","Wed Feb 21 09:18:01 GMT 2024","95","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 09:17:55 GMT 2024","Wed Feb 21 09:17:55 GMT 2024","269","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Wed Feb 21 09:18:02 GMT 2024","Wed Feb 21 09:18:03 GMT 2024","174","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Wed Feb 21 09:18:03 GMT 2024","Wed Feb 21 09:18:03 GMT 2024","151","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Wed Feb 21 09:18:04 GMT 2024","Wed Feb 21 09:18:04 GMT 2024","92","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminUserCanCreateProject","systemAdminUserCanCreateProject",""
"passed","Wed Feb 21 09:17:58 GMT 2024","Wed Feb 21 09:17:58 GMT 2024","170","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"passed","Wed Feb 21 09:18:01 GMT 2024","Wed Feb 21 09:18:02 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Wed Feb 21 09:18:03 GMT 2024","Wed Feb 21 09:18:03 GMT 2024","259","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Wed Feb 21 09:18:01 GMT 2024","Wed Feb 21 09:18:01 GMT 2024","137","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotBeEmptyString","projectIdCannotBeEmptyString",""
"passed","Wed Feb 21 09:18:04 GMT 2024","Wed Feb 21 09:18:04 GMT 2024","89","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCannotCreateBuildConfiguration","projectViwerUserCannotCreateBuildConfiguration",""
"passed","Wed Feb 21 09:18:03 GMT 2024","Wed Feb 21 09:18:04 GMT 2024","204","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Wed Feb 21 09:17:54 GMT 2024","Wed Feb 21 09:17:55 GMT 2024","348","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotBeEmpty","buildConfigurationIdCannotBeEmpty",""
"passed","Wed Feb 21 09:17:59 GMT 2024","Wed Feb 21 09:17:59 GMT 2024","163","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Wed Feb 21 09:17:58 GMT 2024","Wed Feb 21 09:17:59 GMT 2024","232","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepNameContainsAllAsciiSymbols","buildConfigurationStepNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 09:16:21 GMT 2024","Wed Feb 21 09:17:13 GMT 2024","52812","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Wed Feb 21 09:18:01 GMT 2024","Wed Feb 21 09:18:01 GMT 2024","275","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithUnknownIdCannotBeAddedIntoQueue","buildWithUnknownIdCannotBeAddedIntoQueue",""
"passed","Wed Feb 21 09:17:58 GMT 2024","Wed Feb 21 09:17:58 GMT 2024","193","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameCannotBeEmpty","buildConfigurationNameCannotBeEmpty",""
"passed","Wed Feb 21 09:18:03 GMT 2024","Wed Feb 21 09:18:03 GMT 2024","169","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserCanCreateBuildConfigToAnotherUserProjects","projectAdminUserCanCreateBuildConfigToAnotherUserProjects",""
"passed","Wed Feb 21 09:16:06 GMT 2024","Wed Feb 21 09:16:09 GMT 2024","3719","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
